bootstrap_iteration,Aryna Sabalenka,Elena Rybakina,Iga Swiatek,Coco Gauff,Jessica Pegula,Amanda Anisimova,Elina Svitolina,Mirra Andreeva,Karolina Muchova,Belinda Bencic,Linda Noskova,Jasmine Paolini,Ekaterina Alexandrova,Marta Kostyuk,Naomi Osaka,Iva Jovic,Sorana Cirstea,Madison Keys,Clara Tauson,Elise Mertens,Leylah Fernandez,Diana Shnaider,Anna Kalinskaya,Emma Navarro,Liudmila Samsonova,Marie Bouzkova,Anastasia Potapova,Jelena Ostapenko,Emma Raducanu,Barbora Krejcikova,Marketa Vondrousova,Maria Sakkari,Daria Kasatkina,Qinwen Zheng,Donna Vekic,Magda Linette,Veronika Kudermetova,Sofia Kenin
4145,0.030661328647005118,0.02822158906582943,0.022100198998559813,0.017040200176367103,0.021421704661332745,0.01783467588412854,0.020575128156082152,0.014090164694713527,0.018111173393170494,0.029305512178587144,0.02418672637107036,0.015506505433386747,0.014949624540227788,0.01811824864954809,0.014655996360182904,0.017339117020822505,0.02777179884553638,0.02524549050103944,0.018089033600710624,0.01655493309604867,0.025075743901689398,0.014570883396102286,0.02294828154400666,0.01852887348874968,0.020465631774084798,0.012974758478695938,0.008174848144250605,0.02444245064039972,0.0177425443461348,0.013684951089398933,0.018498722352979825,0.012840790151248284,0.005868816711602709,0.01957395561867758,0.013507335036254583,0.021817309644714622,0.010251386623244272,0.021621312558145925
4146,0.03477078970853468,0.028286715113052505,0.024363629736994057,0.019017713435641685,0.027575147483720537,0.022663845576105703,0.015503223676957181,0.012471671055325926,0.021040795642274776,0.02555767457411163,0.024944898104900994,0.01731635786795913,0.020470183602772515,0.018576734307038413,0.01387539880247308,0.018081630042867017,0.028385083615931343,0.011078355574173897,0.01653507900880206,0.012472586781764947,0.026605496694920922,0.013946289496688195,0.018654839095841626,0.019766245990644655,0.018838993431604042,0.008709342269796042,0.01009915143917341,0.02114251149689663,0.018394876848318392,0.0197661741465185,0.015245804581245652,0.010825532766698101,0.0024876454683902755,0.026256388460233007,0.02013782220518637,0.020681147106158024,0.012098922012218422,0.026217619406404723
4147,0.03035241286085254,0.027701201191931916,0.023414796481330245,0.017716308215165615,0.021753676409502168,0.020640228716255336,0.016145239670948053,0.013584038934471602,0.024575041453704254,0.03515920476462449,0.024199176605674628,0.017813451207700427,0.020097769020514328,0.013148857051044746,0.011170763731026524,0.022195947164457035,0.02764686060067223,0.018938843075351843,0.021000215976233173,0.018906658290910313,0.024383461799125015,0.01694615011471502,0.01656954961927317,0.012851456194589586,0.021867676443662852,0.01314400129762041,0.013855614321432376,0.023966417729290295,0.02053195177986709,0.014675027310770517,0.009415681144727886,0.01636014114073211,0.006672501905585914,0.025569527556572862,0.018888873964606007,0.02372566687439777,0.019456150149910104,0.02315715593931991
4148,0.03175372930301396,0.028294024754279508,0.02478190615464556,0.01821092052581424,0.020887780117576145,0.01978207595904305,0.016896471696635294,0.016160250532157115,0.02328758573027738,0.034670536527397405,0.01711308842568239,0.02014174728346015,0.019043683821980486,0.014124523589391732,0.018025137084730615,0.019454817040814306,0.026055152557354234,0.015568806212058646,0.017348128164930202,0.014907932664448858,0.023042705849970403,0.011336202404879148,0.023484697672334125,0.01765027178383623,0.022731387534152242,0.011520912459786108,0.01202375255911189,0.026977314887942236,0.01575057313531278,0.016063805137405445,0.016442152663516625,0.011737155120147478,0.007379165893118524,0.023532851187478023,0.018455991140337684,0.022073308083122363,0.014596529948196907,0.02324675401870687
4149,0.02453061493741582,0.029515506724827632,0.024520010416791218,0.01668890013669986,0.02201904879191645,0.017740094148880826,0.020011366129613187,0.01243699911859151,0.020786343690658113,0.03291363870448298,0.020161268823363065,0.02034067815327157,0.02204457047944754,0.01585819683665894,0.018184515421690074,0.01942359113533454,0.030739169244855986,0.025744589720109064,0.01657009821824288,0.014272631391993527,0.025233991519612756,0.013096437203329118,0.021914877461573577,0.012881630017517211,0.0206892940412471,0.009822294511350105,0.016024357775473383,0.024129756227073394,0.020347690266624863,0.015090028950574864,0.01564470150576678,0.012379247825409459,0.009008474503075119,0.02718458753973211,0.016741567741296447,0.025506106072375693,0.015932744817643948,0.019598977939418217
4150,0.03849054295926329,0.02810760046243311,0.025890219436372593,0.01866215306304282,0.021405361530654934,0.01802074504748449,0.019769880438915265,0.012275844044718605,0.022108989098285518,0.03395407301997383,0.018983843462883485,0.025721702284518852,0.016158902219206548,0.013847473410893395,0.017363968265737138,0.013327549546962938,0.03149666481455816,0.020085290534706274,0.022049568706840706,0.01284026510627355,0.0239795792643481,0.01909282777538507,0.019872710090813806,0.017907521783711536,0.021969246514225868,0.012927816840915015,0.019120840774239267,0.024305547795303067,0.01767519820405202,0.015917904938062704,0.011401846524546573,0.015365051134731359,0.007875760984778449,0.020862788281208987,0.015843136937449372,0.024019323224754873,0.013455160338433669,0.021406264059975796
4151,0.027644056336843904,0.028194999031190566,0.022655512499642975,0.019472019719209536,0.022562539646664454,0.023662900439702098,0.016248324030898615,0.01291695122477718,0.01845403061366785,0.032899989137199145,0.022735541005858766,0.01875396062363301,0.016430763649851673,0.013705211084182772,0.01525764903212401,0.016152161659728992,0.03315592624423682,0.022879374505363103,0.0200450377387326,0.012438937705613941,0.02652656755326087,0.01672846218290087,0.018765011153540734,0.009122402442042231,0.019201749327541737,0.01292817750089333,0.009815738795615656,0.020977646112999276,0.015285502793489121,0.009305045099985474,0.014704995243393163,0.01598884894282159,0.005515315234842362,0.024563270944540333,0.01736874513259724,0.02068732724081476,0.015891453195452994,0.028539586748628637
4152,0.03350655710644732,0.026729256687481936,0.025259898337049943,0.0163427136912201,0.02506776208999251,0.02271113645389582,0.019433467249571623,0.012806077351736321,0.0217901965103194,0.029921522161849925,0.023115664498041998,0.02041108481208155,0.01833029303266907,0.018293477617151267,0.017245436331167728,0.015186758157772323,0.027900308043374584,0.016074422043570378,0.026034311370437803,0.018305572072821293,0.02371953190850408,0.022262516597173966,0.023976233362555985,0.014984070870218186,0.021552016429584632,0.013059168519413666,0.015740968551597144,0.01717870042383959,0.015766525809002733,0.014313859456209459,0.014139206387043564,0.009971337633223203,0.0096026325536325,0.023238475143842908,0.018448654600561252,0.022517194807210688,0.008742912966948837,0.0238446432319292
4153,0.037505313554757926,0.027143563035046173,0.024415793189301278,0.015461727181047298,0.02175401981877185,0.020189629928946778,0.01577896891812857,0.01588119320346635,0.020979775144423705,0.03629508614282222,0.01801217766206108,0.024553150606787817,0.015980387087056153,0.010547925188063705,0.01582710090763469,0.015504563159652292,0.025586157173992704,0.02416807776320425,0.018556180660833504,0.010745754807320285,0.024212719607923126,0.014413771007802523,0.015503938793505303,0.015968916415139943,0.021122721680926434,0.013833002264196636,0.014126968886237604,0.01906995939078744,0.01724205994222426,0.015693632110878403,0.015459645872090368,0.01253331382006055,0.005922635743833319,0.02220555577823925,0.015139031630671531,0.022232253561902882,0.018217305995251443,0.024195050286094175
4154,0.02908804741023077,0.030244057741597608,0.023713907881336406,0.01845862939717296,0.023965164141070496,0.02230457559632264,0.016923166290152277,0.014434679913979764,0.01922942894881472,0.02968381395495766,0.02218896748749502,0.026152456084574647,0.023102294505046583,0.011776025133340189,0.013660316957289894,0.017612941641468684,0.027922186110297727,0.02451013128871024,0.021996189169616206,0.018304682651752203,0.025063391740788987,0.017578526630351466,0.023913293214810578,0.01579581354308992,0.026330149465995253,0.011482614297125502,0.010385075781115102,0.024684035102287918,0.015366060200417964,0.013529657881288001,0.013364487168317741,0.013027039536579098,0.009083432025690239,0.026500691877088464,0.018521267563653784,0.023151797898752907,0.015932956977520552,0.021347444982587407
4155,0.03581996923842224,0.029184206520709532,0.02510398717956352,0.01625173435051734,0.020395080831770784,0.022831121115030467,0.018427044771560028,0.01437697628984465,0.02226119673227713,0.029195901166489548,0.026988568172923198,0.022725943238595975,0.017430902096390588,0.010994727466294693,0.017517015328706514,0.016761246478468328,0.024650440847039875,0.02011785610529521,0.023576824241473775,0.01007096186328818,0.022776949423979627,0.013063141577024717,0.022470285524472024,0.010687396397385114,0.018859124459932944,0.015053096881770584,0.009754753660200533,0.0246726729001542,0.01850170312702464,0.014186534526524923,0.014012625025178468,0.015455600162760359,0.008134062752001651,0.02425468212232256,0.016879539562504018,0.023094655141721356,0.015171979775084908,0.02409340420105438
4156,0.027679394600091545,0.03065538187621938,0.025410904158729535,0.017171966970982465,0.022873267117298035,0.023246880804317766,0.0164230535442423,0.011656364473438187,0.019631334956657073,0.030705778766232632,0.023484270317206395,0.021402309879146254,0.013623793747666528,0.013888534392119508,0.020220271424538097,0.013793435061105835,0.025590489903658878,0.01867433645668426,0.02467154474253528,0.012919705942413965,0.024377195902922297,0.010751181892812309,0.018157281925626535,0.012065982640077744,0.02185858930775393,0.00826816773803455,0.008183068157171867,0.019231424556440852,0.016753387768091786,0.014984340173295573,0.012882073781636095,0.012697940455651566,0.008009721304359238,0.02310637311514448,0.01559933367327613,0.02131475931982226,0.01572747707783215,0.02050767920270035
4157,0.0299455130844682,0.026401379765955277,0.02520389442443762,0.019493758544463266,0.024629825187274385,0.021802253643538515,0.01639690593643221,0.01270871134998174,0.021725356864622573,0.030352138575988234,0.021029787297354295,0.018834867653657675,0.021705982142947822,0.015911908665626324,0.01483686425409407,0.014006370577941319,0.027773400570555083,0.021701551758369884,0.02094077123021861,0.008313407978738425,0.029150397514206974,0.01836842408715957,0.02363244767439199,0.00981939364345108,0.022064905889525435,0.01041572627962388,0.017805702691293376,0.027668902825079313,0.014860735489594561,0.010118142527934582,0.017623318714144496,0.01286434081811792,0.006815794676525265,0.02261137437385305,0.017649846542002297,0.023242899311399397,0.007555511128677052,0.029227519849584764
4158,0.027698790085834056,0.02829152117613893,0.02323592913811301,0.017110454401926392,0.025663764263976454,0.016085500499513426,0.019169007978048977,0.015553585997948741,0.02336284964762678,0.0353791569931043,0.02613930355127825,0.019668748700440605,0.01750215893690163,0.01532737079693785,0.02076961626802308,0.017568687812141968,0.025183911635654394,0.02098761475739854,0.01931528969818218,0.015043863937809347,0.026634514848924797,0.0131245830229666,0.022314007936780636,0.012599041696378552,0.02444032327531586,0.008895641059272935,0.01414178423384213,0.027152101325146696,0.017664043946561583,0.00938824965338664,0.011378879256482363,0.014976213115254386,0.005219304030995624,0.025059555861778993,0.019345029890690577,0.021015095416059282,0.008852432594450302,0.025980739089239067
4159,0.028923732862391166,0.027965882468707126,0.02475347572454709,0.015163813362049007,0.02404986017366175,0.022018693721354142,0.019582894474128348,0.01267671338321389,0.018538003277279457,0.036691385599857934,0.015598206382126549,0.020938451459069328,0.017782979125541273,0.01386370447711308,0.019476855167478147,0.019378401869692505,0.02195350587287959,0.016976990227712985,0.01530658864540184,0.011847811170037414,0.022138015661070362,0.014894013065225538,0.020172127611031068,0.009725524335818629,0.02139573403858536,0.012119890208686873,0.008423753594935128,0.027583716892913314,0.016085429470692296,0.015786351635947545,0.011419734371813513,0.012003225121526045,0.006836858910870295,0.02954822481502819,0.021732579544562935,0.02200153703779109,0.016132355916154834,0.017293395755380955
4160,0.02991833552202811,0.026193021201989717,0.025742198323720746,0.019392797397220798,0.02493441469556445,0.018738515592868526,0.017167166007840524,0.012983236093281897,0.022550283442843735,0.030357550436148822,0.02138456353278888,0.01828894025158178,0.02291380128413286,0.012393024590246198,0.020479266321756,0.013036449811631916,0.027212254048456213,0.01988225770734582,0.02140167448247482,0.01458655421521339,0.021228789149943673,0.015144360123724191,0.021102893199012263,0.010650494775128728,0.024028322098950092,0.012388647764402879,0.017712808298539776,0.027558567046208616,0.016590902547191016,0.019691006619778347,0.010719556550686118,0.01402682829133765,0.003969042043987367,0.024677228374191344,0.016916921120467915,0.0247414503266218,0.012449621481690813,0.020910930610593858
4161,0.03496278585774455,0.029682850771141526,0.023252179854222673,0.019120519783193086,0.025836669503101543,0.02217631829096775,0.018545415194341313,0.014313485294054934,0.027088229214833514,0.0286387003311629,0.016812645364866156,0.02018255611819613,0.0165562727001274,0.012959215774805284,0.017496978191574527,0.012727301379366975,0.02563244273578266,0.019782264468602366,0.022341584070244953,0.011964698809445274,0.02313527020333358,0.01726407275838273,0.020974553343371588,0.013324962237310042,0.024959523170560213,0.01170518818021788,0.009451467969718286,0.02705913423479814,0.017903461083539674,0.016205445735852655,0.01409432706202776,0.013234202613025874,0.006186001229636579,0.019510692102278106,0.01770142481330379,0.020545920961448978,0.016478162476006752,0.021651730435840802
4162,0.03294861109579232,0.02735384998603432,0.023794653155081915,0.01840379752000091,0.023403106513861884,0.021685302529506203,0.02224712848142357,0.014210811331607084,0.02357436751639018,0.0302321459002599,0.02197506221093285,0.02142519282281572,0.016319939782195737,0.013052207500053623,0.02394936835218664,0.01371133796135358,0.020820654255901603,0.014606403614008749,0.02490466398653911,0.015870112740364116,0.02694899923405454,0.020714670317296534,0.020661896496657593,0.01682459652668383,0.024491083695145414,0.014461052675049735,0.019234704468715207,0.016067721334299685,0.022669107866634283,0.01132357129443724,0.009480489938441805,0.01463655278879051,0.007102917643887231,0.02675873160353307,0.014066369177034568,0.02273079629569108,0.016079660976600307,0.024536276360797447
4163,0.031764041845267314,0.029883008696176435,0.024345325204445975,0.019559943491452184,0.021393004960859458,0.022441435445421307,0.016864571941060492,0.012838586495702237,0.020318713097876976,0.030642610614981337,0.02240720779515753,0.02044645621375537,0.01923738987998238,0.012852087257684344,0.012077048184552311,0.016192580068187447,0.02730699095214478,0.016786840858568224,0.02043861770509581,0.016415773457112655,0.020817690880295437,0.01772361294364904,0.024365805086271855,0.016509402541352428,0.0214591025565151,0.008688814754863671,0.012893673190190262,0.02644856357074198,0.02122033537374891,0.00931337660006428,0.015239301748436481,0.012761304282004433,0.007900625841501018,0.028497212395739262,0.013631105300312925,0.022767417722906615,0.011569657892215665,0.02215208911559682
4164,0.03049895387238536,0.027472062096528197,0.02548775090969304,0.017305602959051154,0.023535343205499673,0.021796688234321012,0.015525732956696,0.015573631978200707,0.02301927848198788,0.0321138682002693,0.020996942291016178,0.01900431667488764,0.02129899780843656,0.013666608824770396,0.01982328916610186,0.014172357042040838,0.022512603192182866,0.01409340052413955,0.024728511317101992,0.010254769924369325,0.027221307049307576,0.016696106703048823,0.024639315382376927,0.01704614852163018,0.020915535156738913,0.015797790531446067,0.014322067964615432,0.026740758755713284,0.018854910196507705,0.012477412003522753,0.014070365270873695,0.011397938501677413,0.014023450163907587,0.020411754085051362,0.016042552806588242,0.022505909745646844,0.021724743069634716,0.023334181467975793
4165,0.034993136660259806,0.02652062783891673,0.02550376040707622,0.014989297773736383,0.02615712878892405,0.024091522563083532,0.016421131678527077,0.014612762917348882,0.01969559653517273,0.029640954827042345,0.02032204225758493,0.018508263721236585,0.019003044933207196,0.013310771323892976,0.018317037291436716,0.0166022713543461,0.028029340103145783,0.016749816319145794,0.022694207264417086,0.014734856013490606,0.021940220535763787,0.01616369078278275,0.02283515250913592,0.01789065821430659,0.019109111547614195,0.012905868053639621,0.008523211301788767,0.0256151410858749,0.019354563705421192,0.01740364017517883,0.015691255748271828,0.014909681512151387,0.007732085377938778,0.022639799315102203,0.01704676898644793,0.024229844131814362,0.0175949246856574,0.01926251407448642
4166,0.03046394308680063,0.028622101231405173,0.024075951926175718,0.018505480144651965,0.02461788531417424,0.01767603151831414,0.019268148719132124,0.014189178909631684,0.02154557929080784,0.035253209802386755,0.01764130493319937,0.022525792036893644,0.020911496050714982,0.012827836290037618,0.013688168519434779,0.011214574147762921,0.027916797951263964,0.01702692009465452,0.01747198832942544,0.01736288085513648,0.022329595950450896,0.01517432321214439,0.02351815441252955,0.017481738950022974,0.023307052256781945,0.0062361507953823895,0.006261476296840557,0.018914433494376107,0.02114322304338302,0.011966431685232176,0.018141262237868893,0.012660708601239698,0.008911829098842375,0.025851938022898105,0.01856711612225428,0.02461018696243231,0.02158248726048807,0.01901890632092957
4167,0.029131905196461503,0.02817512242529582,0.024593521146983835,0.019160151402499014,0.017424145029079623,0.018619450837474263,0.0166340714741988,0.01550313395756058,0.02501744854058678,0.029423590711911883,0.02430384391834874,0.013487485021581975,0.023004980389984733,0.012329681011765637,0.019905927101655313,0.009790585581197176,0.03226816688419294,0.020225538011479235,0.02078657439482104,0.016489258144455843,0.02415173072541291,0.016091442061482587,0.018747659881964727,0.018076839432592726,0.016500168504616594,0.012115007445525378,0.01005908532913632,0.025955311331004153,0.014836528462448073,0.018931856954504816,0.019440904827856573,0.011692854605567564,0.00270767807386715,0.025014556689149602,0.020201364326798577,0.021688701648546332,0.013929570614031361,0.022677505023770084
4168,0.03180944876011867,0.029585618812164097,0.024033336329340807,0.015852925206147662,0.022881510282750334,0.023012508715960712,0.019150551715544705,0.012568165772174364,0.019878850199267932,0.03131036063194646,0.022813897575011222,0.01955376546778024,0.015794771000873484,0.012004870012010649,0.018209618448418424,0.018484303403602916,0.022587747225464614,0.01793342015766915,0.019123450620833746,0.0153917092494624,0.02178925229474087,0.01617327510670976,0.018045525160600203,0.012625932892369626,0.025752423106163796,0.012645508845109118,0.018882877426081253,0.02334903811309723,0.01807585329369207,0.012229013506350191,0.013600825579343787,0.015639570535328697,0.004972031178713792,0.02364538312693197,0.012028667587426272,0.022991440813645212,0.01379276367463428,0.02440831737211894
4169,0.0275711635972456,0.029281473149394572,0.023803718750773282,0.01756703525282558,0.02129481327801421,0.020714054286316293,0.017072275747177613,0.012081039693172646,0.02006716985298697,0.03403766776049177,0.01797194841557805,0.02133927601169451,0.019575055568489545,0.012776785512215198,0.0171850490211353,0.014765734873469993,0.028966259515436275,0.02439441629038577,0.023336058240184466,0.015278861019931634,0.02309144238850362,0.011476204019986428,0.018886363516848196,0.01404434802673449,0.020637162127969382,0.01049202745996636,0.010182393079628378,0.025160759543886604,0.016591532389744493,0.012314421785614161,0.014742193617661303,0.015586433219023796,0.006836573066809525,0.020603604861737738,0.016682375724840454,0.024395314311788197,0.025816334014333517,0.02502431136785831
4170,0.027294287310737707,0.030146579774889968,0.023407450255322027,0.017933755351145924,0.026093214137004085,0.02311685115122126,0.017800736417546537,0.013118346513348445,0.020552437162311043,0.03113751778605764,0.021924664617675137,0.019471592131463447,0.022821770691976457,0.013879531334789636,0.01631084193748901,0.015767677244309622,0.019913366454597663,0.02496774805678524,0.02118147859467995,0.017194704422249473,0.022622247842228542,0.018092618821543456,0.020467024453274144,0.017572905908680034,0.02497936794987893,0.015049817035978406,0.013826141797935012,0.02072309768611276,0.019852724425541615,0.014012999742271751,0.010737735088253838,0.014872975417920393,0.00592854825353643,0.02155093515563742,0.014738735949189534,0.019857901882739965,0.02143788239318651,0.023788682482922426
4171,0.034630993175959614,0.02729121460123224,0.022415321327405764,0.0154651171769782,0.022467981531109422,0.019933202144254588,0.02170014012113276,0.01583858364079109,0.021804525837747658,0.026647055140297183,0.01626038432215418,0.019917655888862025,0.018634614190947224,0.015429223044504836,0.017969418094259188,0.012688900512923498,0.024678143130412174,0.018731473329096526,0.021187659538134635,0.014653167223323113,0.024473245176041433,0.021801770013323184,0.024430298796238637,0.01023949288996815,0.031161502052008707,0.010437927867496396,0.013856364236787109,0.02107037451118404,0.013937034070650285,0.012100662405673009,0.01718787135628173,0.011607572671904279,0.005666907906978159,0.021312709540619104,0.013840869959208264,0.022080346634117832,0.01793471662660539,0.02381620064348612
4172,0.03316653192215014,0.03067847786498094,0.023785397838684778,0.021939968224002734,0.023964181418073417,0.022620598865661583,0.01574740392091663,0.014806674193210034,0.02119893085423781,0.03185199108948718,0.018345933817877916,0.021071362613369025,0.016393391802571027,0.011326016985777312,0.023211265767575553,0.012006556767936128,0.019939709931108197,0.017880506701604085,0.02428423767622913,0.01210623799218658,0.0239810722918571,0.01978629514833368,0.018137983594142027,0.01811165178242778,0.020091125778246018,0.017386350628164366,0.01870211136832652,0.026187767736174285,0.019557335634717687,0.017700250868184882,0.017410691877982713,0.0141240785302135,0.009477802091252974,0.024958202751915196,0.020015753531072468,0.02524585563633915,0.024903432958844864,0.026877519865602127
4173,0.03260848711607245,0.028835334285469163,0.02149146420693654,0.01670471792593382,0.025682360220907977,0.01895330597066681,0.018668166307821248,0.011658760106118098,0.02335665032237373,0.029755443442079234,0.025438702862376233,0.018642133694918135,0.02315181500803118,0.00848144182083585,0.014377215447568922,0.01491617245378665,0.02452577167737872,0.013407091789797407,0.020026076692494763,0.018804624652746287,0.025444365264388494,0.01674237822800527,0.0223628912437126,0.013832121772097186,0.020699753601092157,0.013770897867748669,0.01691940631786361,0.023300877206515243,0.0177023912787459,0.01639106446335528,0.009849076297375397,0.0100459402914157,0.008985254744273518,0.02511156811633452,0.02007204167797455,0.02667172007416484,0.010268034392465186,0.024414253493594443
4174,0.031603600627175016,0.028710222773708834,0.024208337109853588,0.017766623538923457,0.022536136259880803,0.020875006218465636,0.021011907591681405,0.014979077732238836,0.017293749944760017,0.033432976254091064,0.023083487100538546,0.021332889047009227,0.01749079581773844,0.013151005964254031,0.017125927178359025,0.017755797039491306,0.020082706676870357,0.019521470248179996,0.024292383390651536,0.012181625477936593,0.026518801114398603,0.01739440109986663,0.026533958865918743,0.018851058024093446,0.01769852675822865,0.012135676702879577,0.01828173603709725,0.019976415126632015,0.018057768561170494,0.016702621164809483,0.016151433905198093,0.01312851994094578,0.004067374087621009,0.02392538191403748,0.02015422261150971,0.023766527798660217,0.02429760894137386,0.017661969686254896
4175,0.036335187908499725,0.024026923016801077,0.024371975934185646,0.016749498022529695,0.02631199183039509,0.02279301933589476,0.015549913393761947,0.014736449271811695,0.022320315728132263,0.03515221496133984,0.01988148418369819,0.02375291832624041,0.020260126670924788,0.013490579889389648,0.012490122429106026,0.009810313306873899,0.027899707526616635,0.01692450246525463,0.023899696558822386,0.01003700240798203,0.024822228904984155,0.01346935325141069,0.020548744287240704,0.01147687435639118,0.025248035361541944,0.010608802611174153,0.007267856102594607,0.02145827014510526,0.018421087304360775,0.015270691250000759,0.016219703111297376,0.017045727293972333,0.009211591117736055,0.019304293623605466,0.020172827229091028,0.022960361796550234,0.013992386161763059,0.026935283117144906
4176,0.03183435911305196,0.025314440740543204,0.024782095199510017,0.01889878628145611,0.021894521735350534,0.022245962556987235,0.01529053310717334,0.014139774460942525,0.022834132369029883,0.02862257705788941,0.018721210180285646,0.018279570250958277,0.02225859155021241,0.014698311638372999,0.01752662443349718,0.015551877327717083,0.023159816466600907,0.018138887366003748,0.026718120688234846,0.019426551243901313,0.027884016228070404,0.012955777850072061,0.023139442133849088,0.013088999419117125,0.01873587403187157,0.010065982631473146,0.019803397671076157,0.023022804199272964,0.017876022882304735,0.022067777083431262,0.01431360681511877,0.013208414895691934,0.005778024041904108,0.02595295681932343,0.016308719444803717,0.02402207863385271,0.025000294159107924,0.025816408005453886
4177,0.0311927652917521,0.02578160857943835,0.023786540482203213,0.015451335126940163,0.023559319885052308,0.02077907837900347,0.016595440246040594,0.01384066540572843,0.019878575075890328,0.030387603949303274,0.027177386785987787,0.017829446020647927,0.02041026925414467,0.012013611264945141,0.020190937708326983,0.016657868885727584,0.030144753592204258,0.018462606278229193,0.02226150218655146,0.008500951014701916,0.024690294306408442,0.017063738981487872,0.02327639613096469,0.014341043661409886,0.02562708129303748,0.014821864143402145,0.011149378996858035,0.02210098584223718,0.018059406996501794,0.014421450584693563,0.019313799765297925,0.013150288345258738,0.004736438720076947,0.025734917145591077,0.01803080436078328,0.02000440083549018,0.010441982289022583,0.023079468563515313
4178,0.03330955875725758,0.027703236596449497,0.0236481269653821,0.014563691799701925,0.02240055395743211,0.018644648876384083,0.017729102550820823,0.013895723163616567,0.02153549084001051,0.03435169831142025,0.019802192939559315,0.022573934475964084,0.016039656871064577,0.011445770156555072,0.018949108146275432,0.015093932843272989,0.028260363331900913,0.022131317568845288,0.019108572728113782,0.01731303981167457,0.02232169953810644,0.018096826519977884,0.022664455049374074,0.012060892467845459,0.01615682789070535,0.007920042769805824,0.01254673841808757,0.024190784639630942,0.01770565127450089,0.011808880772193909,0.014153836408108801,0.013397003815409689,0.005933318390742993,0.02159536926453194,0.01768292577987377,0.023028893328635093,0.014329935319771461,0.026539085492872403
4179,0.035698631625321574,0.029480330991309,0.023807120021307436,0.019161901917875573,0.023811204075602267,0.02285023256880294,0.015716720356866797,0.013386567557271991,0.02037969110443501,0.035810143137764504,0.020653956776521064,0.019711514652178887,0.018254409284393373,0.012540777286665665,0.017808265694590292,0.021249303293998614,0.024086493813006395,0.01773437264238312,0.018389201822597914,0.012949145956861202,0.022851188782798706,0.01107493806104902,0.024647921365429336,0.020138150395771947,0.023293503063772095,0.013127412989753081,0.007378143051624523,0.02351933295679437,0.018324491849911317,0.010222490556602843,0.013787245105937975,0.011780111639697255,0.005286854582355621,0.021092927139707784,0.018896053102737047,0.023182528106369598,0.017174145780599767,0.021791193656653024
4180,0.036559745650671015,0.02965298951692142,0.024204974557928815,0.019402149490275758,0.024969876157603748,0.018809076568170838,0.019801925535219735,0.014224683427198393,0.01919054663860741,0.0323554627011761,0.022654173889249875,0.01887912027997734,0.01745640684582729,0.015661816757796296,0.01745824615181528,0.015555538823743347,0.02784659101286385,0.0215138167394245,0.022828230392619362,0.01344961437791182,0.025271200103165435,0.014286234789704309,0.021381678508771998,0.012863763203647556,0.026927009360152878,0.011379706977605824,0.011126952061312917,0.021826678148390205,0.014184966643481147,0.013546235455467284,0.014494220323969116,0.010518191794576236,0.0013127491575834582,0.028121867259654338,0.021045621567443135,0.021775815537409426,0.019582888547952735,0.026185758986910862
4181,0.03866937800790699,0.03210171350102502,0.02437538182408978,0.021350780621281953,0.022145180288588386,0.020575341457482466,0.02012788001638777,0.013756833326424104,0.02629974578827641,0.03330448405682557,0.02421590426009492,0.019698730972248352,0.025703535611421184,0.012345766950721959,0.01798801500758567,0.01336476996505637,0.02855300454693514,0.02279853900136967,0.020380550264455562,0.012740895247820003,0.02281314518262723,0.016866891035996468,0.02107084879628618,0.019929026507221264,0.023641959558082196,0.010919411116248142,0.01964979027978972,0.018808315955053806,0.017282541665395015,0.016652673898628473,0.015600865508455537,0.013290572931270828,0.004977068989758521,0.025029560959915306,0.019160773490381932,0.02211264066849231,0.024429748057783807,0.02307704783832754
4182,0.03593719738348134,0.028360073809447973,0.024965102306720093,0.020438580094058714,0.020769207393326806,0.018432490104539893,0.01794404663043434,0.015838368414246178,0.021087531968072473,0.030159342320824845,0.025636639863460025,0.023331007216419855,0.01999904297971249,0.011633345221670926,0.016457740224743996,0.012515882117741734,0.024164654613071337,0.024289323381376047,0.021156563361817864,0.015107381732473888,0.02422410764113721,0.016859794556186726,0.019710146037861604,0.023571764164903416,0.025221317787403576,0.011448348656810157,0.01387925017908977,0.02154677345545007,0.014155262231400883,0.013612573675829511,0.01035210378128286,0.013091356199923965,0.0015165130790302697,0.023724328237341635,0.013616069192577336,0.023656995644705147,0.017827960302466517,0.020382317924222796
4183,0.03226959339583381,0.027779851589582676,0.023925253406592774,0.02177911701417763,0.023597812937404712,0.023161368042490384,0.020981911874761446,0.01359511717464162,0.02253435854644512,0.029723930303606542,0.02353556421986206,0.020801540254749683,0.02302383429863817,0.014457685807829494,0.021663380137235094,0.018519682534861436,0.023673541814689933,0.021146724598161176,0.019454281095141582,0.020444070766946175,0.02277320938245531,0.015004850251922332,0.021462902917782432,0.014315960243179137,0.02199625978277855,0.01286544453927244,0.014317384507372338,0.024711679056925086,0.02443540636742843,0.012278670072096763,0.014649602446082583,0.010864177427625523,0.00565644174090692,0.02624105803780816,0.021953609982798026,0.021266230572661582,0.012629666016924064,0.024167135166069262
