bootstrap_iteration,valid_players,rank_correlation_with_original,top_10_overlap_count,top_10_overlap_rate,top_20_overlap_count,top_20_overlap_rate
1268,38,0.8846700951964108,8,0.8,18,0.9
1269,38,0.8888280993544151,7,0.7,16,0.8
1270,38,0.9277820330451908,9,0.9,19,0.95
1271,38,0.8457161615056351,5,0.5,17,0.85
1272,38,0.8728526096947149,7,0.7,16,0.8
1273,38,0.8888280993544151,8,0.8,17,0.85
1274,38,0.9113688587372798,8,0.8,19,0.95
1275,38,0.8956122114016851,8,0.8,17,0.85
1276,38,0.9124630703578072,9,0.9,19,0.95
1277,38,0.8645366013787066,7,0.7,17,0.85
1278,38,0.8645366013787066,6,0.6,19,0.95
1279,38,0.8273334062807747,8,0.8,15,0.75
1280,38,0.8435277382645804,7,0.7,17,0.85
1281,38,0.8940803151329467,6,0.6,19,0.95
1282,38,0.8831381989276726,7,0.7,17,0.85
1283,38,0.9054601159864318,8,0.8,17,0.85
1284,38,0.8807309333625123,6,0.6,19,0.95
1285,38,0.8430900536163695,6,0.6,17,0.85
1286,38,0.9179341284604442,8,0.8,19,0.95
1287,38,0.9098369624685414,7,0.7,17,0.85
1288,38,0.8835758835758836,7,0.7,17,0.85
1289,38,0.8505306926359557,8,0.8,18,0.9
1290,38,0.829740671845935,9,0.9,17,0.85
1291,38,0.9190283400809717,8,0.8,18,0.9
1292,38,0.8912353649195754,8,0.8,19,0.95
1293,38,0.896049896049896,8,0.8,16,0.8
1294,38,0.9260312944523471,9,0.9,19,0.95
1295,38,0.9260312944523471,8,0.8,18,0.9
1296,38,0.8743845059634533,7,0.7,17,0.85
1297,38,0.9058978006346428,8,0.8,17,0.85
1298,38,0.8951745267534742,9,0.9,18,0.9
1299,38,0.8465915308020571,9,0.9,16,0.8
1300,38,0.8986760039391618,9,0.9,17,0.85
1301,38,0.9389429915745705,8,0.8,18,0.9
1302,38,0.9113688587372798,8,0.8,18,0.9
1303,38,0.8568771200350148,7,0.7,17,0.85
1304,38,0.8735091366670313,7,0.7,17,0.85
1305,38,0.8627858627858629,7,0.7,18,0.9
1306,38,0.9188094977568662,6,0.6,18,0.9
1307,38,0.9339096181201443,8,0.8,17,0.85
1308,38,0.9063354852828537,7,0.7,19,0.95
1309,38,0.8936426304847357,7,0.7,18,0.9
1310,38,0.9045847466900099,7,0.7,19,0.95
1311,38,0.8827005142794616,6,0.6,19,0.95
1312,38,0.8590655432760695,8,0.8,17,0.85
1313,38,0.885107779844622,6,0.6,19,0.95
1314,38,0.8500930079877448,7,0.7,17,0.85
1315,38,0.872414925046504,8,0.8,16,0.8
1316,38,0.8295218295218295,6,0.6,17,0.85
1317,38,0.9085239085239085,5,0.5,19,0.95
1318,38,0.7640879746142903,6,0.6,17,0.85
1319,38,0.9131195973301236,7,0.7,19,0.95
1320,38,0.9100558047926468,6,0.6,18,0.9
1321,38,0.9122442280337016,6,0.6,19,0.95
1322,38,0.8934237881606302,8,0.8,17,0.85
1323,38,0.8975817923186344,7,0.7,18,0.9
1324,38,0.9209979209979211,8,0.8,19,0.95
1325,38,0.8634423897581792,7,0.7,18,0.9
1326,38,0.9028340080971659,8,0.8,17,0.85
1327,38,0.9406937301674143,9,0.9,19,0.95
1328,38,0.8603785972207025,8,0.8,18,0.9
1329,38,0.9021774811248495,6,0.6,19,0.95
1330,38,0.8317102527628844,8,0.8,15,0.75
1331,38,0.8907976802713643,7,0.7,18,0.9
1332,38,0.903271692745377,7,0.7,18,0.9
1333,38,0.8877338877338877,8,0.8,17,0.85
1334,38,0.8912353649195754,8,0.8,18,0.9
1335,38,0.8367436262173104,6,0.6,18,0.9
1336,38,0.9093992778203305,9,0.9,18,0.9
1337,38,0.8829193566035671,8,0.8,17,0.85
1338,38,0.8899223109749426,8,0.8,19,0.95
1339,38,0.8409016303753145,7,0.7,18,0.9
1340,38,0.8953933690775795,7,0.7,18,0.9
1341,38,0.8859831491410438,8,0.8,18,0.9
1342,38,0.8870773607615712,7,0.7,17,0.85
1343,38,0.9067731699310646,8,0.8,18,0.9
1344,38,0.817485501696028,7,0.7,17,0.85
1345,38,0.8406827880512091,8,0.8,15,0.75
1346,38,0.7969143232301126,7,0.7,17,0.85
1347,38,0.8888280993544151,7,0.7,18,0.9
1348,38,0.8813874603348286,8,0.8,17,0.85
1349,38,0.8277710909289857,7,0.7,16,0.8
1350,38,0.8214246635299266,7,0.7,16,0.8
1351,38,0.8271145639566692,7,0.7,17,0.85
1352,38,0.9398183608709925,10,1.0,19,0.95
1353,38,0.8940803151329467,7,0.7,18,0.9
1354,38,0.9054601159864318,7,0.7,18,0.9
1355,38,0.731699310646679,5,0.5,16,0.8
1356,38,0.887952730057993,7,0.7,17,0.85
1357,38,0.8956122114016851,9,0.9,18,0.9
1358,38,0.9034905350694824,8,0.8,18,0.9
1359,38,0.8756975599080862,9,0.9,15,0.75
1360,38,0.8927672611883138,7,0.7,19,0.95
1361,38,0.8973629499945289,7,0.7,16,0.8
1362,38,0.8914542072436809,8,0.8,18,0.9
1363,38,0.901083269504322,7,0.7,18,0.9
1364,38,0.8942991574570521,8,0.8,19,0.95
1365,38,0.9398183608709925,7,0.7,19,0.95
1366,38,0.8654119706751285,7,0.7,17,0.85
1367,38,0.9168399168399168,7,0.7,19,0.95
1368,38,0.8689134478608164,6,0.6,18,0.9
1369,38,0.8844512528723055,6,0.6,18,0.9
1370,38,0.9129007550060181,9,0.9,18,0.9
1371,38,0.8525002735529051,8,0.8,19,0.95
1372,38,0.8870773607615712,7,0.7,15,0.75
1373,38,0.9089615931721193,7,0.7,18,0.9
1374,38,0.8087318087318087,8,0.8,17,0.85
1375,38,0.8686946055367107,7,0.7,16,0.8
1376,38,0.903271692745377,7,0.7,18,0.9
1377,38,0.7960389539336907,7,0.7,17,0.85
1378,38,0.9111500164131743,8,0.8,19,0.95
1379,38,0.8371813108655214,6,0.6,17,0.85
1380,38,0.8929861035124192,7,0.7,17,0.85
1381,38,0.8592843856001751,8,0.8,16,0.8
1382,38,0.7789692526534632,6,0.6,16,0.8
1383,38,0.8866396761133604,8,0.8,17,0.85
1384,38,0.8220811905022432,7,0.7,16,0.8
1385,38,0.8649742860269176,6,0.6,19,0.95
1386,38,0.9249370828318196,8,0.8,19,0.95
1387,38,0.9393806762227814,9,0.9,19,0.95
1388,38,0.919684867053288,6,0.6,19,0.95
1389,38,0.9330342488237224,8,0.8,18,0.9
1390,38,0.9244993981836086,8,0.8,19,0.95
1391,38,0.8380566801619432,7,0.7,18,0.9
1392,38,0.8934237881606302,8,0.8,19,0.95
1393,38,0.8389320494583653,8,0.8,18,0.9
1394,38,0.8656308129992342,8,0.8,17,0.85
1395,38,0.8689134478608164,7,0.7,18,0.9
1396,38,0.9463836305941569,8,0.8,19,0.95
1397,38,0.8942991574570521,6,0.6,18,0.9
1398,38,0.8805120910384068,8,0.8,18,0.9
1399,38,0.8393697341065761,7,0.7,17,0.85
1400,38,0.9249370828318196,8,0.8,17,0.85
1401,38,0.9107123317649634,7,0.7,18,0.9
1402,38,0.8319290950869898,6,0.6,16,0.8
1403,38,0.9076485392274865,8,0.8,18,0.9
1404,38,0.9150891782470729,9,0.9,17,0.85
1405,38,0.8616916511653352,7,0.7,18,0.9
1406,38,0.8691322901849217,6,0.6,17,0.85
1407,38,0.8802932487143014,8,0.8,18,0.9
1408,38,0.8953933690775795,7,0.7,18,0.9
1409,38,0.8848889375205164,7,0.7,18,0.9
1410,38,0.8949556844293686,9,0.9,18,0.9
1411,38,0.8684757632126053,7,0.7,17,0.85
1412,38,0.9006455848561111,7,0.7,19,0.95
1413,38,0.8984571616150564,6,0.6,17,0.85
1414,38,0.9466024729182624,9,0.9,19,0.95
1415,38,0.8796367217419849,7,0.7,18,0.9
1416,38,0.891891891891892,7,0.7,17,0.85
1417,38,0.9452894189736296,8,0.8,19,0.95
1418,38,0.8776671408250355,7,0.7,18,0.9
1419,38,0.9174964438122333,7,0.7,19,0.95
1420,38,0.8218623481781375,6,0.6,17,0.85
1421,38,0.8614728088412299,8,0.8,17,0.85
1422,38,0.8831381989276726,9,0.9,17,0.85
1423,38,0.9056789583105371,7,0.7,19,0.95
1424,38,0.873727978991137,6,0.6,17,0.85
1425,38,0.8846700951964108,8,0.8,18,0.9
1426,38,0.891891891891892,8,0.8,17,0.85
1427,38,0.9166210745158112,8,0.8,18,0.9
1428,38,0.8743845059634533,7,0.7,19,0.95
1429,38,0.9476966845387899,8,0.8,19,0.95
1430,38,0.908742750848014,8,0.8,18,0.9
1431,38,0.8912353649195754,9,0.9,17,0.85
1432,38,0.9008644271802166,7,0.7,19,0.95
1433,38,0.8980194769668455,8,0.8,17,0.85
1434,38,0.9325965641755115,8,0.8,18,0.9
1435,38,0.8623481781376517,8,0.8,18,0.9
1436,38,0.9369734106576212,8,0.8,18,0.9
1437,38,0.9111500164131743,9,0.9,18,0.9
1438,38,0.9063354852828537,8,0.8,18,0.9
1439,38,0.9166210745158112,7,0.7,18,0.9
1440,38,0.9290950869898239,9,0.9,18,0.9
1441,38,0.9157457052193895,8,0.8,18,0.9
1442,38,0.8619104934894408,7,0.7,18,0.9
1443,38,0.919684867053288,8,0.8,18,0.9
1444,38,0.8842324105481999,7,0.7,18,0.9
1445,38,0.9120253857095963,8,0.8,18,0.9
1446,38,0.9253747674800306,8,0.8,17,0.85
1447,38,0.9341284604442499,8,0.8,18,0.9
1448,38,0.9398183608709925,8,0.8,19,0.95
1449,38,0.8610351241930189,9,0.9,16,0.8
1450,38,0.8732902943429258,8,0.8,16,0.8
1451,38,0.9203413940256046,8,0.8,19,0.95
1452,38,0.8796367217419849,8,0.8,17,0.85
1453,38,0.896487580698107,7,0.7,19,0.95
1454,38,0.8588467009519641,6,0.6,18,0.9
1455,38,0.7947258999890578,7,0.7,16,0.8
1456,38,0.8995513732355837,8,0.8,17,0.85
1457,38,0.8929861035124192,8,0.8,18,0.9
1458,38,0.8827005142794616,8,0.8,17,0.85
1459,38,0.9404748878433089,9,0.9,19,0.95
1460,38,0.8934237881606302,7,0.7,19,0.95
1461,38,0.9080862238756976,7,0.7,18,0.9
1462,38,0.9037093773935879,7,0.7,18,0.9
1463,38,0.8746033482875588,9,0.9,18,0.9
1464,38,0.8295218295218295,7,0.7,18,0.9
1465,38,0.8426523689681585,7,0.7,18,0.9
1466,38,0.8260203523361417,7,0.7,17,0.85
1467,38,0.8899223109749426,7,0.7,18,0.9
1468,38,0.8638800744063901,8,0.8,17,0.85
1469,38,0.7621183936973411,6,0.6,18,0.9
1470,38,0.8669438669438669,6,0.6,16,0.8
1471,38,0.9185906554327607,8,0.8,19,0.95
1472,38,0.9109311740890687,10,1.0,17,0.85
1473,38,0.8767917715286137,6,0.6,17,0.85
1474,38,0.8562205930626983,7,0.7,17,0.85
1475,38,0.9522923733450049,8,0.8,18,0.9
1476,38,0.866506182295656,7,0.7,15,0.75
1477,38,0.8435277382645804,6,0.6,17,0.85
1478,38,0.8945179997811576,7,0.7,18,0.9
1479,38,0.8748221906116642,7,0.7,17,0.85
1480,38,0.8962687383740015,6,0.6,18,0.9
1481,38,0.8531568005252216,9,0.9,15,0.75
1482,38,0.9468213152423678,9,0.9,19,0.95
1483,38,0.8282087755771966,6,0.6,18,0.9
1484,38,0.8662873399715505,6,0.6,17,0.85
1485,38,0.8741656636393479,6,0.6,17,0.85
1486,38,0.9174964438122333,8,0.8,18,0.9
1487,38,0.8978006346427398,7,0.7,18,0.9
1488,38,0.9039282197176933,7,0.7,19,0.95
1489,38,0.9118065433854907,7,0.7,19,0.95
1490,38,0.8798555640660902,9,0.9,17,0.85
1491,38,0.8645366013787066,7,0.7,17,0.85
1492,38,0.7826895721632563,4,0.4,16,0.8
1493,38,0.8936426304847357,8,0.8,17,0.85
1494,38,0.8640989167304957,7,0.7,18,0.9
1495,38,0.9043659043659042,8,0.8,18,0.9
1496,38,0.8640989167304957,7,0.7,18,0.9
1497,38,0.8748221906116642,7,0.7,18,0.9
1498,38,0.9111500164131743,8,0.8,20,1.0
1499,38,0.894736842105263,6,0.6,18,0.9
1500,38,0.951417004048583,8,0.8,19,0.95
1501,38,0.878761352445563,8,0.8,16,0.8
1502,38,0.9236240288871868,8,0.8,19,0.95
1503,38,0.9360980413611992,8,0.8,18,0.9
1504,38,0.8934237881606302,8,0.8,19,0.95
1505,38,0.9045847466900099,7,0.7,19,0.95
1506,38,0.8242696137432979,6,0.6,16,0.8
1507,38,0.9273443483969799,8,0.8,18,0.9
1508,38,0.9061166429587483,8,0.8,18,0.9
1509,38,0.9102746471167523,7,0.7,18,0.9
1510,38,0.9126819126819127,8,0.8,18,0.9
1511,38,0.883357041251778,8,0.8,18,0.9
1512,38,0.8813874603348286,6,0.6,19,0.95
1513,38,0.8522814312287995,5,0.5,19,0.95
1514,38,0.9295327716380348,8,0.8,20,1.0
1515,38,0.8676003939161835,7,0.7,17,0.85
1516,38,0.8588467009519641,7,0.7,18,0.9
1517,38,0.8805120910384068,9,0.9,18,0.9
1518,38,0.8859831491410438,8,0.8,17,0.85
1519,38,0.8430900536163695,7,0.7,17,0.85
1520,38,0.8888280993544151,9,0.9,18,0.9
1521,38,0.8910165225954699,7,0.7,18,0.9
1522,38,0.8719772403982929,7,0.7,17,0.85
1523,38,0.8829193566035671,8,0.8,16,0.8
1524,38,0.8892657840026261,7,0.7,18,0.9
1525,38,0.8883904147062042,6,0.6,18,0.9
1526,38,0.8914542072436809,9,0.9,17,0.85
1527,38,0.9137761243024399,10,1.0,16,0.8
1528,38,0.926468979100558,8,0.8,19,0.95
1529,38,0.8978006346427398,7,0.7,17,0.85
1530,38,0.896049896049896,6,0.6,19,0.95
1531,38,0.896049896049896,7,0.7,17,0.85
1532,38,0.9236240288871868,8,0.8,19,0.95
1533,38,0.853813327497538,8,0.8,15,0.75
1534,38,0.9052412736623262,7,0.7,18,0.9
1535,38,0.8772294561768246,8,0.8,18,0.9
1536,38,0.9135572819783346,7,0.7,18,0.9
1537,38,0.920122551701499,6,0.6,19,0.95
1538,38,0.8065433854907539,8,0.8,15,0.75
1539,38,0.848342269394901,8,0.8,17,0.85
1540,38,0.9244993981836086,8,0.8,19,0.95
1541,38,0.8986760039391618,7,0.7,17,0.85
1542,38,0.896925265346318,8,0.8,18,0.9
1543,38,0.887952730057993,7,0.7,17,0.85
1544,38,0.8997702155596893,7,0.7,18,0.9
1545,38,0.890141153299048,7,0.7,18,0.9
1546,38,0.8702265018054491,8,0.8,17,0.85
1547,38,0.8111390742969691,9,0.9,16,0.8
1548,38,0.9153080205711785,8,0.8,17,0.85
1549,38,0.8903599956231535,6,0.6,19,0.95
1550,38,0.8945179997811576,9,0.9,18,0.9
1551,38,0.9522923733450049,9,0.9,19,0.95
1552,38,0.9023963234489549,8,0.8,17,0.85
1553,38,0.8756975599080862,7,0.7,17,0.85
1554,38,0.8763540868804026,8,0.8,18,0.9
1555,38,0.8721960827223986,8,0.8,17,0.85
1556,38,0.9212167633220264,7,0.7,18,0.9
1557,38,0.8912353649195754,6,0.6,18,0.9
1558,38,0.8135463398621294,7,0.7,16,0.8
1559,38,0.8975817923186344,7,0.7,17,0.85
1560,38,0.8131086552139184,8,0.8,17,0.85
1561,38,0.877885983149141,8,0.8,17,0.85
1562,38,0.9004267425320057,8,0.8,18,0.9
1563,38,0.8669438669438669,8,0.8,16,0.8
1564,38,0.7664952401794506,6,0.6,16,0.8
1565,38,0.8927672611883138,9,0.9,17,0.85
1566,38,0.8441842652368967,8,0.8,16,0.8
1567,38,0.9229675019148704,8,0.8,20,1.0
1568,38,0.8888280993544151,7,0.7,16,0.8
1569,38,0.8634423897581792,6,0.6,18,0.9
1570,38,0.8630047051099682,7,0.7,17,0.85
1571,38,0.887952730057993,8,0.8,16,0.8
1572,38,0.8820439873071452,7,0.7,17,0.85
1573,38,0.8647554437028121,8,0.8,18,0.9
1574,38,0.9280008753692964,8,0.8,17,0.85
1575,38,0.8400262610788926,8,0.8,18,0.9
1576,38,0.8805120910384068,8,0.8,17,0.85
1577,38,0.9118065433854907,7,0.7,19,0.95
1578,38,0.9185906554327607,8,0.8,19,0.95
1579,38,0.8032607506291717,7,0.7,17,0.85
1580,38,0.8500930079877448,6,0.6,17,0.85
1581,38,0.9150891782470729,8,0.8,17,0.85
1582,38,0.8743845059634533,8,0.8,16,0.8
1583,38,0.8982383192909508,7,0.7,19,0.95
1584,38,0.8910165225954699,7,0.7,18,0.9
1585,38,0.8608162818689135,8,0.8,16,0.8
1586,38,0.9069920122551701,7,0.7,17,0.85
1587,38,0.9330342488237224,7,0.7,18,0.9
1588,38,0.9199037093773936,8,0.8,18,0.9
1589,38,0.8608162818689135,8,0.8,17,0.85
1590,38,0.909180435496225,8,0.8,18,0.9
1591,38,0.896925265346318,7,0.7,17,0.85
1592,38,0.9457271036218405,8,0.8,19,0.95
1593,38,0.890141153299048,8,0.8,18,0.9
1594,38,0.9242805558595033,8,0.8,19,0.95
1595,38,0.8813874603348286,6,0.6,18,0.9
1596,38,0.9345661450924608,8,0.8,19,0.95
1597,38,0.8691322901849217,7,0.7,17,0.85
1598,38,0.8881715723820987,8,0.8,18,0.9
1599,38,0.8562205930626983,9,0.9,18,0.9
1600,38,0.8669438669438669,7,0.7,17,0.85
1601,38,0.8978006346427398,9,0.9,18,0.9
1602,38,0.920122551701499,8,0.8,18,0.9
1603,38,0.9030528504212715,7,0.7,18,0.9
1604,38,0.9113688587372798,9,0.9,18,0.9
1605,38,0.9266878214246635,9,0.9,18,0.9
1606,38,0.9227486595907649,8,0.8,19,0.95
1607,38,0.7730605099026152,7,0.7,15,0.75
1608,38,0.9144326512747565,7,0.7,18,0.9
1609,38,0.8767917715286137,7,0.7,18,0.9
1610,38,0.8314914104387788,7,0.7,17,0.85
1611,38,0.8999890578837948,8,0.8,18,0.9
1612,38,0.9203413940256046,8,0.8,19,0.95
1613,38,0.9080862238756976,8,0.8,19,0.95
1614,38,0.9058978006346428,8,0.8,18,0.9
1615,38,0.9153080205711785,9,0.9,19,0.95
1616,38,0.887952730057993,8,0.8,16,0.8
1617,38,0.8323667797352008,6,0.6,16,0.8
1618,38,0.9041470620417988,9,0.9,18,0.9
1619,38,0.9102746471167523,7,0.7,17,0.85
1620,38,0.9054601159864318,8,0.8,20,1.0
1621,38,0.9102746471167523,10,1.0,17,0.85
1622,38,0.8570959623591203,8,0.8,17,0.85
1623,38,0.8973629499945289,7,0.7,18,0.9
1624,38,0.913338439654229,7,0.7,17,0.85
1625,38,0.8216435058540322,7,0.7,17,0.85
1626,38,0.878761352445563,7,0.7,18,0.9
1627,38,0.8697888171572382,7,0.7,18,0.9
1628,38,0.8739468213152424,6,0.6,18,0.9
1629,38,0.8925484188642083,8,0.8,17,0.85
1630,38,0.9045847466900099,7,0.7,19,0.95
1631,38,0.9164022321917058,6,0.6,19,0.95
1632,38,0.921435605646132,7,0.7,19,0.95
1633,38,0.9115877010613852,9,0.9,18,0.9
1634,38,0.871539555750082,6,0.6,19,0.95
1635,38,0.896487580698107,7,0.7,17,0.85
1636,38,0.9113688587372798,9,0.9,18,0.9
1637,38,0.8610351241930189,9,0.9,17,0.85
1638,38,0.8798555640660902,8,0.8,17,0.85
1639,38,0.9153080205711785,8,0.8,16,0.8
1640,38,0.9166210745158112,7,0.7,19,0.95
1641,38,0.8890469416785207,7,0.7,17,0.85
1642,38,0.8789801947696685,7,0.7,19,0.95
1643,38,0.8148593938067622,7,0.7,17,0.85
1644,38,0.8481234270707955,8,0.8,18,0.9
1645,38,0.9008644271802166,8,0.8,17,0.85
1646,38,0.889703468650837,8,0.8,17,0.85
1647,38,0.9374110953058321,9,0.9,18,0.9
1648,38,0.8805120910384068,8,0.8,17,0.85
1649,38,0.9050224313382208,9,0.9,17,0.85
1650,38,0.9093992778203305,9,0.9,19,0.95
1651,38,0.8875150454097821,9,0.9,17,0.85
1652,38,0.8995513732355837,8,0.8,18,0.9
1653,38,0.8520625889046942,8,0.8,18,0.9
1654,38,0.8378378378378378,8,0.8,17,0.85
1655,38,0.9137761243024399,6,0.6,18,0.9
1656,38,0.8853266221687274,8,0.8,18,0.9
1657,38,0.8454973191815297,7,0.7,18,0.9
1658,38,0.8590655432760695,6,0.6,18,0.9
1659,38,0.8741656636393479,6,0.6,18,0.9
1660,38,0.9028340080971659,8,0.8,16,0.8
1661,38,0.9253747674800306,8,0.8,19,0.95
1662,38,0.9002079002079002,8,0.8,18,0.9
1663,38,0.8179231863442389,8,0.8,16,0.8
1664,38,0.9161833898676003,9,0.9,19,0.95
1665,38,0.860159754896597,7,0.7,18,0.9
1666,38,0.889703468650837,7,0.7,19,0.95
1667,38,0.9063354852828537,8,0.8,19,0.95
1668,38,0.8827005142794616,7,0.7,18,0.9
1669,38,0.9212167633220264,9,0.9,17,0.85
1670,38,0.890141153299048,9,0.9,17,0.85
1671,38,0.9043659043659042,9,0.9,18,0.9
1672,38,0.8754787175839808,8,0.8,18,0.9
1673,38,0.8767917715286137,7,0.7,16,0.8
1674,38,0.8516249042564832,7,0.7,16,0.8
1675,38,0.8789801947696685,10,1.0,17,0.85
1676,38,0.92056023634971,9,0.9,18,0.9
1677,38,0.926906663748769,9,0.9,19,0.95
1678,38,0.8706641864536601,8,0.8,16,0.8
1679,38,0.9093992778203305,8,0.8,18,0.9
1680,38,0.9330342488237224,10,1.0,16,0.8
1681,38,0.8656308129992342,6,0.6,18,0.9
1682,38,0.8527191158770107,8,0.8,18,0.9
1683,38,0.9034905350694824,8,0.8,18,0.9
1684,38,0.8903599956231535,7,0.7,18,0.9
1685,38,0.9321588795273006,8,0.8,18,0.9
1686,38,0.8770106138527192,8,0.8,18,0.9
1687,38,0.8590655432760695,7,0.7,19,0.95
1688,38,0.8743845059634533,7,0.7,17,0.85
1689,38,0.8962687383740015,7,0.7,18,0.9
1690,38,0.8811686180107233,8,0.8,18,0.9
1691,38,0.9045847466900099,9,0.9,17,0.85
1692,38,0.8805120910384068,8,0.8,17,0.85
1693,38,0.896487580698107,6,0.6,17,0.85
1694,38,0.8433088959404749,7,0.7,18,0.9
1695,38,0.9026151657730606,8,0.8,16,0.8
1696,38,0.8741656636393479,7,0.7,18,0.9
1697,38,0.834774045300361,7,0.7,16,0.8
1698,38,0.8735091366670313,8,0.8,18,0.9
1699,38,0.913338439654229,9,0.9,17,0.85
1700,38,0.8855454644928329,6,0.6,18,0.9
1701,38,0.9170587591640224,10,1.0,18,0.9
1702,38,0.8551263814421708,8,0.8,19,0.95
1703,38,0.919684867053288,9,0.9,18,0.9
1704,38,0.8505306926359557,8,0.8,17,0.85
1705,38,0.9122442280337016,8,0.8,18,0.9
1706,38,0.8682569208884998,7,0.7,18,0.9
1707,38,0.9190283400809717,8,0.8,18,0.9
1708,38,0.9168399168399168,7,0.7,17,0.85
1709,38,0.9113688587372798,8,0.8,19,0.95
1710,38,0.9479155268628953,8,0.8,19,0.95
1711,38,0.8870773607615712,8,0.8,18,0.9
1712,38,0.873727978991137,7,0.7,17,0.85
1713,38,0.8549075391180654,6,0.6,18,0.9
1714,38,0.9476966845387899,9,0.9,17,0.85
1715,38,0.8203304519093993,7,0.7,15,0.75
1716,38,0.9058978006346428,8,0.8,17,0.85
1717,38,0.9111500164131743,8,0.8,19,0.95
1718,38,0.8750410329357698,8,0.8,18,0.9
1719,38,0.8772294561768246,7,0.7,17,0.85
1720,38,0.8627858627858629,8,0.8,17,0.85
1721,38,0.8903599956231535,6,0.6,18,0.9
1722,38,0.8535944851734325,7,0.7,18,0.9
1723,38,0.8627858627858629,7,0.7,17,0.85
1724,38,0.8645366013787066,6,0.6,18,0.9
1725,38,0.8085129664077032,7,0.7,16,0.8
1726,38,0.8201116095852938,6,0.6,18,0.9
1727,38,0.8303971988182514,6,0.6,18,0.9
1728,38,0.8982383192909508,8,0.8,17,0.85
1729,38,0.8610351241930189,8,0.8,16,0.8
1730,38,0.8398074187547873,7,0.7,18,0.9
1731,38,0.9104934894408577,8,0.8,17,0.85
1732,38,0.8511872196082723,6,0.6,18,0.9
1733,38,0.8750410329357698,6,0.6,19,0.95
1734,38,0.9028340080971659,8,0.8,17,0.85
1735,38,0.9124630703578072,7,0.7,19,0.95
1736,38,0.901083269504322,8,0.8,16,0.8
1737,38,0.8212058212058211,7,0.7,17,0.85
1738,38,0.9253747674800306,7,0.7,19,0.95
1739,38,0.848342269394901,5,0.5,18,0.9
1740,38,0.8566582777109094,5,0.5,18,0.9
1741,38,0.8560017507385929,7,0.7,15,0.75
1742,38,0.8914542072436809,8,0.8,19,0.95
1743,38,0.8914542072436809,8,0.8,18,0.9
1744,38,0.8711018711018711,8,0.8,18,0.9
1745,38,0.8785425101214573,7,0.7,17,0.85
1746,38,0.8393697341065761,6,0.6,19,0.95
1747,38,0.9330342488237224,8,0.8,19,0.95
1748,38,0.9004267425320057,6,0.6,18,0.9
1749,38,0.903271692745377,8,0.8,16,0.8
1750,38,0.8223000328263486,8,0.8,16,0.8
1751,38,0.9058978006346428,8,0.8,19,0.95
1752,38,0.9017397964766386,7,0.7,17,0.85
1753,38,0.8988948462632673,8,0.8,17,0.85
1754,38,0.8409016303753145,7,0.7,18,0.9
1755,38,0.9065543276069592,6,0.6,20,1.0
1756,38,0.9365357260094103,9,0.9,18,0.9
1757,38,0.9093992778203305,8,0.8,17,0.85
1758,38,0.8476857424225844,7,0.7,17,0.85
1759,38,0.9284385600175075,7,0.7,18,0.9
1760,38,0.8638800744063901,8,0.8,17,0.85
1761,38,0.8748221906116642,5,0.5,18,0.9
1762,38,0.8807309333625123,8,0.8,18,0.9
1763,38,0.8485611117190064,8,0.8,16,0.8
1764,38,0.9098369624685414,8,0.8,18,0.9
1765,38,0.8630047051099682,8,0.8,17,0.85
1766,38,0.914651493598862,7,0.7,20,1.0
1767,38,0.8726337673706095,7,0.7,18,0.9
1768,38,0.8476857424225844,7,0.7,18,0.9
1769,38,0.919684867053288,9,0.9,19,0.95
1770,38,0.8820439873071452,8,0.8,16,0.8
1771,38,0.885107779844622,8,0.8,18,0.9
1772,38,0.9159645475434949,9,0.9,18,0.9
1773,38,0.8612539665171244,6,0.6,18,0.9
1774,38,0.92056023634971,8,0.8,19,0.95
1775,38,0.9236240288871868,8,0.8,18,0.9
1776,38,0.9023963234489549,8,0.8,18,0.9
1777,38,0.8831381989276726,7,0.7,18,0.9
1778,38,0.8973629499945289,8,0.8,17,0.85
1779,38,0.9023963234489549,9,0.9,18,0.9
1780,38,0.9157457052193895,8,0.8,17,0.85
1781,38,0.901083269504322,6,0.6,19,0.95
1782,38,0.9129007550060181,7,0.7,18,0.9
1783,38,0.9179341284604442,8,0.8,18,0.9
1784,38,0.8945179997811576,8,0.8,16,0.8
1785,38,0.8479045847466901,7,0.7,17,0.85
1786,38,0.841558157347631,8,0.8,17,0.85
1787,38,0.9238428712112922,9,0.9,17,0.85
1788,38,0.908742750848014,7,0.7,18,0.9
1789,38,0.8859831491410438,7,0.7,18,0.9
1790,38,0.9529489003173213,8,0.8,18,0.9
1791,38,0.9192471824050771,7,0.7,17,0.85
1792,38,0.8831381989276726,8,0.8,16,0.8
1793,38,0.8194550826129773,7,0.7,15,0.75
1794,38,0.871539555750082,8,0.8,18,0.9
1795,38,0.9251559251559252,8,0.8,19,0.95
1796,38,0.877885983149141,7,0.7,19,0.95
1797,38,0.8927672611883138,6,0.6,19,0.95
1798,38,0.9360980413611992,8,0.8,17,0.85
1799,38,0.8697888171572382,6,0.6,17,0.85
1800,38,0.9008644271802166,8,0.8,18,0.9
1801,38,0.922310974942554,8,0.8,19,0.95
1802,38,0.8662873399715505,8,0.8,16,0.8
1803,38,0.8489987963672173,6,0.6,18,0.9
1804,38,0.8590655432760695,8,0.8,16,0.8
1805,38,0.9236240288871868,7,0.7,19,0.95
